problem_id,problem_title,information,problem_answer_num,problem_submit_num,problem_answer_rate
24928,Magical Runes,다국어,37,62,82.222
24929,Number Colosseum,다국어,11,18,61.111
24930,Ordinary Ordinals,다국어,19,38,54.286
24931,Patchwork,다국어,14,22,93.333
24932,Problematic Polygons,다국어,2,4,100.0
24933,Quadratic Dissonance,스페셜 저지다국어,11,19,68.75
24934,Similar Spacing,다국어,1,1,100.0
24935,Travelling Caterpillar,다국어,13,27,52.0
24936,Trip Odometer,다국어,32,51,91.429
24937,SciComLove (2022),서브태스크,310,575,64.449
24938,키트 분배하기,서브태스크,106,359,43.802
24939,Boardle,서브태스크,38,128,60.317
24940,Split the GSHS,서브태스크,45,69,69.231
24941,줄넘기,서브태스크,38,253,33.333
24942,Jail,서브태스크다국어,15,74,22.727
24943,Sightseeing in Kyoto,서브태스크다국어,23,31,92.0
24944,Misspelling,서브태스크다국어,15,35,45.455
24945,Copy and Paste 3,서브태스크다국어,13,50,31.707
24946,Flights,서브태스크점수다국어언어 제한함수 구현투 스텝피드백,1,38,3.03
24947,Team Contest,서브태스크다국어,17,37,50.0
24948,Broken Device 2,서브태스크점수다국어언어 제한함수 구현투 스텝피드백,7,60,18.919
24949,Sprinkler,서브태스크다국어,15,38,44.118
24950,Ants and Sugar,서브태스크다국어,2,10,100.0
24951,Super Dango Maker,서브태스크다국어언어 제한함수 구현피드백,9,12,81.818
24952,Fish 2,서브태스크다국어,5,18,55.556
24953,Reconstruction Project,서브태스크다국어,12,27,54.545
24954,물약 구매,,215,519,55.128
24955,숫자 이어 붙이기,,129,502,32.412
24956,나는 정말 휘파람을 못 불어,,181,889,27.803
24957,Loop of Chocolate,스페셜 저지다국어,55,100,96.491
24958,Lottery Fun Time,다국어,23,52,45.098
24959,Reversible Compression,다국어,17,42,41.463
24960,Wireless Communication Network,다국어,18,29,64.286
24961,Planning Railroad Discontinuation,다국어,3,4,100.0
24962,It’s Surely Complex,다국어,9,39,27.273
24963,Genealogy of Puppets,다국어,11,27,47.826
24964,Cancer DNA,스페셜 저지다국어,8,58,42.105
24965,“Even” Division,스페셜 저지다국어,7,23,38.889
24966,The Cross Covers Everything,다국어,24,47,53.333
24967,Distributing the Treasure,스페셜 저지다국어,3,17,21.429
24968,트리의 간선 바꾸기,서브태스크다국어,5,16,45.455
24969,Traffickers,서브태스크다국어,2,12,16.667
24970,균형 수,,20,63,54.054
24971,262144 Revisited,다국어,3,19,100.0
24972,Hoof and Brain,다국어,18,68,37.5
24973,Up Down Subsequence,다국어,31,56,79.487
24974,Apple Catching,다국어,30,63,51.724
24975,Pair Programming,다국어,24,46,92.308
24976,Balancing a Tree,스페셜 저지다국어,25,86,46.296
24977,Visits,다국어,84,237,39.437
24978,Subset Equality,다국어,68,242,36.957
24979,COW Operations,다국어,77,128,66.957
24980,Photoshoot,다국어,80,175,53.691
24981,Counting Liars,다국어,126,293,48.837
24982,Alchemy,다국어,62,242,31.156
24983,Ancient Towers,다국어,2,6,100.0
24984,"Because, Art!",다국어,6,10,85.714
24985,Cyclists versus Clouds,다국어,0,2,0.0
24986,Daily Turnovers,다국어,5,16,41.667
24987,Expedition Plans,다국어,1,1,100.0
24988,Fields Division,스페셜 저지다국어,20,25,83.333
24989,Generator Tree,다국어,4,7,80.0
24990,Hamilton - The Musical,다국어,11,52,26.829
24991,Invested Money,다국어,11,29,50.0
24992,Joining Pairs,다국어,37,97,48.052
24993,KIARA is a Recursive Acronym,다국어,57,179,53.774
24994,Leaving Yharnam,다국어,3,3,100.0
24995,Most Ordered Way,다국어,18,46,46.154
24996,Album of Numbers,스페셜 저지다국어,1,1,100.0
24997,Well Off,다국어,3,5,75.0
24998,Accurate Shots (8Mb TL!),다국어언어 제한,1,2,100.0
24999,Prom,다국어,15,25,75.0
25000,Impressive Graphs,스페셜 저지다국어,0,1,0.0
25001,Pen,스페셜 저지다국어,17,24,85.0
25002,Board Game,다국어,1,1,100.0
25003,Scouts,다국어,2,2,100.0
25004,Insects,다국어,3,5,100.0
25005,Caves,스페셜 저지다국어,1,3,33.333
25006,Blocks,다국어,1,1,100.0
25007,Postman,다국어,2,3,66.667
25008,문자열 찾기,서브태스크언어 제한함수 구현,30,126,25.424
25009,뚫기,서브태스크언어 제한함수 구현,7,99,10.769
25010,지름길,서브태스크언어 제한함수 구현,4,9,57.143
25011,칠하기,서브태스크언어 제한함수 구현,19,50,52.778
25012,마법의 다이얼,서브태스크언어 제한함수 구현,20,115,23.256
25013,하나 둘 셋,서브태스크언어 제한함수 구현,19,129,21.111
25014,열차의 이동,서브태스크언어 제한함수 구현,7,37,19.444
25015,아이싱,서브태스크언어 제한함수 구현,10,34,34.483
25016,진화,서브태스크언어 제한함수 구현,26,161,18.31
25017,플래피 버드,서브태스크언어 제한함수 구현,5,8,100.0
25018,히스토그램,서브태스크점수언어 제한함수 구현,6,54,13.333
25019,날다람쥐,서브태스크언어 제한함수 구현,26,87,38.235
25020,코딩 테스트,서브태스크언어 제한함수 구현,8,99,15.094
25021,알록달록한 괄호열,서브태스크언어 제한함수 구현,14,53,32.558
25022,마법 구슬 찾기,서브태스크언어 제한함수 구현,25,32,78.125
25023,보안 시스템,서브태스크언어 제한함수 구현,4,17,80.0
25024,시간과 날짜,,379,1066,44.536
25025,다항식 계산,,39,150,30.709
25026,구간들,,14,40,41.176
25027,August14 Beginner Contest,스페셜 저지번외,6,98,10.0
25028,Fully Generate,서브태스크,15,61,44.118
25029,Joyful KMP,,8,20,72.727
25030,Polynomial Quine,서브태스크,6,7,100.0
25031,Unifying Values,서브태스크,13,40,37.143
25032,Young Zebra,,12,41,52.174
25033,finitefunc,다국어언어 제한함수 구현,44,90,77.193
25034,convex4gon,다국어언어 제한함수 구현,12,18,75.0
25035,ALSDJFKSND,다국어언어 제한함수 구현,8,8,100.0
25036,optimizing,다국어언어 제한함수 구현,5,11,45.455
25037,homework,다국어언어 제한함수 구현,4,25,20.0
25038,biinfinite,다국어언어 제한함수 구현,4,4,100.0
25039,Med,서브태스크다국어,11,16,91.667
25040,Zemljište,서브태스크다국어,5,7,100.0
25041,Naboj,서브태스크스페셜 저지다국어,2,5,40.0
25042,Palindromi,서브태스크다국어,3,14,25.0
25043,Superpozicija,서브태스크다국어,1,5,20.0
25044,에어컨,,150,350,53.191
25045,비즈마켓,,255,733,45.053
25046,사각형 게임 (Small),,93,192,57.055
25047,사각형 게임 (Large),,89,251,49.721
25048,랜선 연결,,59,342,24.18
25049,뮤직 플레이리스트,,90,300,38.298
25050,최고의 간선,,56,189,36.129
25051,천체 관측,,27,97,30.0
25052,뉴턴의 사과나무,,18,35,62.069
25053,Organizing SWERC,다국어,76,132,76.0
25054,Drone Photo,다국어,24,44,70.588
25055,Il Derby della Madonnina,다국어,24,53,47.059
25056,Ice Cream Shop,다국어,22,48,47.826
25057,Evolution of Weasels,다국어,36,76,49.315
25058,Bottle Arrangements,스페셜 저지다국어,50,61,86.207
25059,Round Table,다국어,3,3,100.0
25060,Pandemic Restrictions,스페셜 저지다국어,9,29,34.615
25061,Antennas,다국어,21,39,63.636
25062,Boundary,다국어,32,67,58.182
25063,Gastronomic Event,다국어,14,30,48.276
25064,Circular Maze,다국어,20,30,66.667
25065,Light Heavy Edges,다국어,7,56,31.818
25066,Intersecting Paths,다국어,1,1,100.0
25067,Celebration,다국어,2,2,100.0
25068,Quantum Communication,다국어,1,1,100.0
25069,The Locked Box,다국어,2,2,100.0
25070,Robot Game,다국어,1,2,100.0
25071,Delicacy,다국어,3,3,100.0
25072,Destiny,다국어,0,0,0.0
25073,Tears,다국어,1,2,100.0
25074,Dish,스페셜 저지다국어,3,11,30.0
25075,Surreal,다국어,1,1,100.0
25076,Road,다국어,0,0,0.0
25077,Automated Program Analyzer,다국어,11,40,29.73
25078,Software Package Manager,다국어,16,33,61.538
25079,Sushi Dinner,다국어,1,2,50.0
25080,Homeric Epics,다국어,0,0,0.0
25081,Cocktail Party,다국어,0,0,0.0
25082,Farm,스페셜 저지다국어,1,1,100.0
25083,새싹,언어 제한,43169,91884,52.028
25084,Infinity Area,서브태스크스페셜 저지다국어,123,322,53.478
25085,Palindromic Factors,서브태스크다국어,42,90,56.757
25086,Unlock the Padlock,서브태스크다국어,14,30,58.333
25087,Hamiltonian Tour,서브태스크스페셜 저지다국어,10,17,76.923
25088,Punched Cards,서브태스크다국어,124,154,90.511
25089,3D Printing,서브태스크스페셜 저지다국어,81,94,91.011
25090,d1000000,서브태스크다국어,91,110,94.792
25091,Chain Reactions,서브태스크다국어,60,96,71.429
25092,Twisty Little Passages,서브태스크다국어인터랙티브채점 준비 중,0,0,0.0
25093,Double or One Thing,서브태스크다국어,67,103,74.444
25094,Equal Sum,서브태스크다국어인터랙티브채점 준비 중,0,0,0.0
25095,Weightlifting,서브태스크다국어,27,43,75.0
25096,Pancake Deque,서브태스크다국어,61,82,82.432
25097,Controlled Inflation,서브태스크다국어,46,69,82.143
25098,ASeDatAb,서브태스크다국어인터랙티브채점 준비 중,0,0,0.0
25099,Anagram,다국어,49,109,60.494
25100,E(length(CH)),스페셜 저지다국어,7,7,100.0
25101,Robin Hood,다국어,31,50,72.093
25102,Airline,다국어,14,20,73.684
25103,Building on the Moon,다국어,0,0,0.0
25104,Cactus cutting,다국어,2,11,66.667
25105,DJ Darko,다국어,7,20,36.842
25106,Fishing,다국어,16,27,69.565
25107,Letters,다국어,21,30,70.0
25108,Lines in a grid,다국어,11,27,50.0
25109,Radar,스페셜 저지다국어,0,59,0.0
25110,Regional development,스페셜 저지다국어,6,7,85.714
25111,Repetitions,다국어,3,4,75.0
25112,Single-track railway,다국어,21,44,61.765
25113,Systematic salesman,스페셜 저지다국어,5,14,62.5
25114,Sequence Conversion,서브태스크다국어,126,276,60.577
25115,Ontongdaejeon,서브태스크다국어,51,326,24.757
25116,TOO EASY Cookie Run,서브태스크다국어,51,117,61.446
25117,Sequence Conversion 2,서브태스크다국어,20,128,19.417
25118,Comparing Fractions,서브태스크다국어인터랙티브,20,93,27.397
25119,Tree GCD,서브태스크다국어,21,125,21.429
25120,Counting Rectangles,서브태스크다국어,5,38,100.0
25121,Strange Graph,서브태스크다국어,4,13,100.0
25122,부분배열 점수 구하기,서브태스크다국어,9,15,69.231
25123,좋은 단순 경로,서브태스크다국어,9,27,40.909
25124,Letter Blocks,서브태스크스페셜 저지다국어,22,29,88.0
25125,Squary,서브태스크스페셜 저지다국어,32,58,88.889
25126,Intranets,서브태스크다국어,3,5,60.0
25127,Aromatična avantura,다국어,3,3,100.0
25128,Bratski brojevi,다국어,3,7,50.0
25129,Cjelobrojne crte,다국어,0,0,0.0
25130,Drvene daščice,스페셜 저지다국어,0,0,0.0
25131,Ekscentrična enkripcija,스페셜 저지다국어,11,21,84.615
25132,Fleksibilan fikus,다국어,0,0,0.0
25133,Grozne granice,다국어,0,0,0.0
25134,Hrskave hrstule,다국어,4,5,100.0
25135,Idilična ivica,다국어,0,0,0.0
25136,Još jači,다국어,1,1,100.0
25137,PERIOD,다국어,2,2,100.0
25138,SORT,다국어,8,15,57.143
25139,SLOVA,다국어,3,6,100.0
25140,KLIZA,스페셜 저지다국어,8,20,50.0
25141,ŠIFRAT,스페셜 저지다국어,12,16,85.714
25142,BAČVA,다국어,3,3,100.0
25143,TVORNICA,다국어,0,0,0.0
25144,INFRASTRUKTURA,스페셜 저지다국어,2,4,66.667
25145,Joško,다국어,3,17,23.077
25146,KHL,다국어,17,28,65.385
25147,Okružen,다국어,0,0,0.0
25148,Superjunaci,다국어,1,3,100.0
25149,Audi,다국어,4,9,50.0
25150,FIBA,다국어,3,3,100.0
25151,Lozinka,다국어,1,1,100.0
25152,Robot,스페셜 저지다국어,3,4,75.0
25153,TiM,다국어,16,17,94.118
25154,Kriptonit,점수다국어,3,5,60.0
25155,Mravi,다국어,0,0,0.0
25156,Sefovi,다국어,0,0,0.0
25157,Genijalac,다국어,3,3,100.0
25158,Hulja,다국어,3,10,37.5
25159,Šetnja,점수다국어,0,0,0.0
25161,HŽ,다국어,4,6,80.0
25162,Mrlja,다국어,3,3,100.0
25163,Požar,다국어,2,3,66.667
25164,Stipe,다국어,3,6,60.0
25165,영리한 아리의 포탈 타기,,286,637,55.969
25166,배고픈 아리의 샌드위치 구매하기,,246,685,48.047
25167,이상한 아리의 채점,,56,132,54.902
25168,게으른 아리를 위한 접종 계획,,44,241,30.986
25169,피곤한 아리의 현생 살기,,26,150,43.333
25170,명랑한 아리의 외출,,46,238,30.065
25171,긴장한 아리와 쿠기의 카드게임,,23,65,39.655
25172,꼼꼼한 쿠기의 졸업여행,,82,142,71.304
25173,용감한 아리의 동굴 대탈출,,40,479,14.085
25174,힘겨운 쿠기의 식당 개업기,,25,99,43.86
25175,두~~부 두부 두부,,598,1848,40.161
25176,청정수열 (Easy),,580,735,87.218
25177,서강의 역사를 찾아서,,386,619,70.567
25178,두라무리 휴지,,376,931,53.561
25179,배스킨라빈스~N~귀엽고~깜찍하게~,,261,565,58.129
25180,썸 팰린드롬,,221,606,43.762
25181,Swap the elements,스페셜 저지,141,551,35.162
25182,청정수열 (Hard),,140,372,51.471
25183,인생은 한 방,,370,716,56.836
25184,동가수열 구하기,스페셜 저지,235,410,69.118
25185,카드 뽑기,,158,395,49.221
25186,INFP 두람,,229,1197,24.757
25187,고인물이 싫어요,,196,596,41.791
25188,"1, 3, 모 나누기",,81,128,75.701
25189,시니컬한 개구리,,88,667,20.0
25190,피앳산 청정수,,56,334,22.222
25191,치킨댄스를 추는 곰곰이를 본 임스,,2418,3461,75.21
25192,인사성 밝은 곰곰이,,2478,6797,46.431
25193,곰곰이의 식단 관리,,604,1311,53.076
25194,결전의 금요일,,292,1322,36.637
25195,Yes or yes,,399,913,60.731
25196,숲속에서 새 구경하기,,69,470,23.077
25197,합주단 곰곰,스페셜 저지,120,228,65.574
25198,곰곰이의 심부름,,85,280,50.595
25199,도박사 곰곰,,36,84,62.069
25200,곰곰이와 자판기,,97,341,38.8
25201,보드 뒤집기 게임,,79,132,82.292
25202,Colors,서브태스크다국어,0,0,0.0
25203,Squirrel,서브태스크다국어,0,0,0.0
25204,문자열 정렬,다국어,36,140,41.86
25205,경로당펑크 2077,,684,1290,65.455
25206,너의 평점은,스페셜 저지,7778,18627,48.167
25207,바벨탑의 저주,,51,368,18.613
25208,새벽의 탐정 게임,,89,407,31.9
25209,샤카샤카,,27,138,21.26
25210,정사각형 세기,,40,176,33.058
25211,정사각형 세기 (Hard),,18,113,37.5
25212,조각 케이크,,186,300,73.228
25213,조각 케이크 (Hard),,22,189,25.882
25214,크림 파스타,,420,989,54.902
25215,타이핑,,198,534,47.711
25216,파밍 루트,,37,349,13.262
25217,W,서브태스크다국어,0,0,0.0
25218,케이크 자르기,다국어,3,6,100.0
25219,Alternating Heights,서브태스크다국어,17,27,62.963
25220,Rainy Markets,서브태스크스페셜 저지다국어,13,35,48.148
25221,Double Attendance,서브태스크다국어,8,47,17.778
25222,Bi-ing Lottery Treekets,서브태스크다국어,10,68,14.925
25223,Phone Plans,서브태스크다국어,10,52,20.833
25224,Good Game,서브태스크스페셜 저지다국어,10,34,31.25
25225,Contact Tracing,다국어,14,79,43.75
25226,Cookie Cutter,스페셜 저지다국어,5,51,15.625
25227,Cram,다국어,13,45,52.0
25228,Double Sort,스페셜 저지다국어,3,5,100.0
25229,GCD Harmony,다국어,28,253,23.14
25230,Leaderboard Effect,스페셜 저지다국어,9,34,36.0
25231,Rafting Trip,다국어,14,96,19.718
25232,Ranked Choice Spoiling,다국어,5,13,100.0
25233,Reset,다국어,16,162,18.824
25234,Tic Tac Toe Counting,다국어,22,206,53.659
25235,Transparency,다국어,8,28,47.059
25236,Triangular Logs,다국어,13,77,28.261
25237,Word Ladder,스페셜 저지다국어,33,256,42.308
25238,가희와 방어율 무시,,3456,7475,50.727
25239,가희와 카오스 파풀라투스,,167,820,28.694
25240,가희와 파일 탐색기 2,,88,631,24.11
25241,가희와 사직 구장,,21,81,35.0
25242,가희와 지하철,,25,325,9.96
25243,가희와 중부내륙선,,29,96,36.25
25244,가희와 영상 추천 시스템,,11,130,10.68
25245,Amusement Arcade,스페셜 저지다국어,11,23,47.826
25246,Brexiting and Brentering,다국어,60,98,81.081
25247,Card Trading,스페셜 저지다국어,3,8,100.0
25248,Decrypting Zodiac,다국어,1,12,20.0
25249,Excursion to Porvoo,다국어,12,18,66.667
25250,Flappy Bird,스페셜 저지다국어,2,8,25.0
25251,Grid Delivery,다국어,13,25,52.0
25252,Hectic Harbour II,다국어,14,32,50.0
25253,Index Case,다국어,3,3,100.0
25254,Joined Sessions,다국어,3,13,25.0
25255,Killjoys' Conference,다국어,10,16,62.5
25256,Looking for Waldo,다국어,5,10,50.0
25257,Monty's Hall,스페셜 저지다국어,41,104,80.392
25258,Natural Navigation,다국어,3,7,42.857
25259,Art Collections,서브태스크다국어언어 제한함수 구현,29,53,61.702
25260,Event Hopping,서브태스크다국어,23,95,26.744
25261,Uplifting Excursion,서브태스크다국어,7,65,11.111
25263,Stranded Far From Home,서브태스크다국어,7,11,77.778
25264,Boarding Passes,서브태스크스페셜 저지다국어,6,6,100.0
25266,Game,서브태스크다국어언어 제한함수 구현,3,10,33.333
25267,Permutation,서브태스크점수다국어언어 제한함수 구현,14,38,45.161
25268,Name Generation,스페셜 저지다국어,53,354,43.089
25269,Patrick's Triangle,다국어,4,4,100.0
25270,99 Problems,다국어,202,345,76.226
25271,Box and Arrow Diagram,다국어,4,6,66.667
25272,Emergency Exit,스페셜 저지다국어,3,16,21.429
25273,Efficient Bus Routing,스페셜 저지다국어,3,13,50.0
25274,The Great Egg Hunt,다국어,1,3,100.0
25275,Bar Classification,다국어,17,40,45.946
25276,Sperhling,다국어,18,45,66.667
25277,Culture shock,다국어,181,262,87.864
25278,Terraforming,서브태스크다국어,135,279,56.723
25279,Treehouse,서브태스크다국어,11,28,50.0
25280,Marathon,서브태스크스페셜 저지다국어,20,29,74.074
25281,Bike Party,서브태스크스페셜 저지다국어,1,7,14.286
25282,Take a break!,서브태스크다국어,6,10,85.714
25283,Fireworks,서브태스크다국어,2,7,28.571
25284,Sjön Sjön Cleanup,서브태스크다국어,0,0,0.0
25285,심준의 병역판정검사,,572,1462,51.346
25286,11월 11일,,527,1139,56.789
25287,순열 정렬,,214,618,46.32
25288,영어 시험,스페셜 저지,226,462,71.975
25289,가장 긴 등차 부분 수열,,162,637,39.225
25290,Spiraling Into Control,서브태스크스페셜 저지다국어,46,63,85.185
25291,Pixelated Circle,서브태스크다국어,26,82,53.061
25292,Saving the Jelly,서브태스크스페셜 저지다국어,17,59,36.17
25293,"I, O Bot",서브태스크다국어,5,24,21.739
25294,달팽이와 쿼리,,33,169,34.737
25295,Revenge of GoroSort,서브태스크다국어인터랙티브채점 준비 중,0,0,0.0
25296,"Duck, Duck, Geese",서브태스크다국어,14,23,73.684
25297,Mascot Maze,서브태스크스페셜 저지다국어,12,25,70.588
25298,Win As Second,서브태스크다국어인터랙티브채점 준비 중,0,0,0.0
25303,Scenery 2,다국어,11,141,36.667
25304,영수증,,38778,76623,57.201
25305,커트라인,,13647,22721,66.277
25306,연속 XOR,,379,1397,40.841
25307,시루의 백화점 구경,,126,1333,20.29
25308,방사형 그래프,,417,672,78.531
25309,K개의 소수,스페셜 저지,40,162,30.075
25310,곰곰이의 아르바이트,,9,17,52.941
25311,UCPC에서 가장 쉬운 문제 번호는?,,2986,3496,92.389
25312,200% Mixed Juice!,,94,424,29.56
25313,Race for the Galaxy,,8,27,47.059
25314,코딩은 체육과목 입니다,,20792,34083,66.9
25315,N수매화검법,,316,1021,40.409
25316,수소철도 충전 시스템,스페셜 저지,44,202,28.025
25317,functionx,,138,1578,14.256
25318,solved.ac 2022,스페셜 저지,202,786,33.278
25319,Twitch Plays VIIIbit Explorer,스페셜 저지,229,701,41.486
25320,SCV 체인,스페셜 저지,113,575,24.459
25321,"yo, i herd u liek ternary operators, so..",,85,264,41.872
25322,편지 배달,스페셜 저지,36,88,50.0
25323,"수 정렬하기, 근데 이제 제곱수를 곁들인",,320,1324,34.225
25324,로지텍 MX Mechanical,,6,8,100.0
25325,학생 인기도 측정,,254,473,67.553
25326,다중 항목 선호도 조사 (Small),,102,183,83.607
25327,다중 항목 선호도 조사 (Large),,61,226,43.885
25328,문자열 집합 조합하기,,103,278,50.99
25329,학생별 통화 요금 계산,,67,160,62.037
25330,SHOW ME THE DUNGEON,,70,852,15.73
25331,Drop 7,,72,250,37.895
25332,수들의 합 8,,163,492,46.571
25333,개구리,다국어,84,110,88.421
25334,긴 케이크 나눠주기,다국어,17,68,51.515
25335,Gravity Hackenbush,,143,339,64.126
25336,K-균형 잡힌 수,,19,37,65.517
25337,Merge the Tree and Sequence,,45,170,34.884
25338,바지 구매,,109,178,80.741
25339,반전 수와 쿼리,,99,230,52.66
25340,시간딱딱충,,28,163,23.529
25341,인공 신경망,,131,767,23.862
25342,최대 최소공배수,,168,778,30.545
25343,최장 최장 증가 부분 수열,,101,431,34.237
25344,행성 정렬,,217,536,49.543
25345,루나의 게임 세팅,,258,998,35.537
25346,다오와 트리플 멕스 게임,,123,580,27.333
25347,공 꺼내기 게임,스페셜 저지,32,175,23.022
25348,등산 게임,,15,103,30.0
25349,트리 자르기 게임,,12,41,32.432
25350,환승역 찾기 게임,,22,109,34.375
25351,중간 구간 게임,,7,72,15.556
25352,정령과 눈 감고 숨바꼭질 게임,언어 제한함수 구현투 스텝,18,92,22.222
25353,게임의 꽃,,4,16,28.571
25354,트리 만들기 게임,스페셜 저지,3,19,37.5
25355,Admissible Map,다국어,3,11,42.857
25356,Budget Distribution,스페셜 저지다국어,1,1,100.0
25357,Connect the Points,스페셜 저지다국어,14,41,45.161
25358,Deletive Editing,다국어,23,32,85.185
25359,Even Split,스페셜 저지다국어,8,19,53.333
25360,Fancy Stack,다국어,15,39,53.571
25361,Global Warming,스페셜 저지다국어,2,10,50.0
25362,Heroes of Might,다국어,0,0,0.0
25363,Interactive Treasure Hunt,다국어인터랙티브,25,67,44.643
25364,Job Lookup,다국어,16,33,59.259
25365,Kingdom Partition,스페셜 저지다국어,3,4,100.0
25366,Labyrinth,스페셜 저지다국어,17,55,37.778
25367,너무 시시했다,,39,257,34.211
25368,사과를 더 많이 먹자,,11,42,61.111
25369,카드 숫자 곱을 최소로 만들기,,49,97,60.494
25370,카드 숫자 곱의 경우의 수,,87,170,71.901
25371,k진수 정수의 자릿수 나누기,,92,209,58.228
25372,성택이의 은밀한 비밀번호,,3446,5540,67.888
25373,벼락치기,,228,913,33.188
25374,등급 계산하기,,56,145,44.444
25375,아주 간단한 문제,,279,1183,31.995
25376,이상한 스위치,,47,247,25.967
25377,빵,서브태스크,1930,4733,51.126
25378,조약돌,서브태스크,329,1975,28.734
25379,피하자,서브태스크,982,4847,30.478
25380,커다란 도시,서브태스크,60,614,19.934
25381,ABBC,서브태스크,480,1730,36.725
25382,보급,서브태스크스페셜 저지,37,165,32.456
25383,주사위,다국어,6,77,8.108
25384,니은숲 예술가,,40,215,42.105
25385,NPU 최적화,스페셜 저지,7,46,20.588
25386,라즈베리 파이,,57,300,28.358
25387,수열과 쿼리의 부분합의 합,,62,130,57.944
25388,반도체 제작,스페셜 저지,9,54,25.0
25389,대충 카드로 몬스터 잡는 게임,,59,146,61.458
25390,Traveling Junkman Problem,,30,82,62.5
25391,특별상,,261,687,49.904
25392,사건의 지평선,,38,166,29.008
25393,교집합 만들기,,183,682,42.958
25394,전국 대학생 프로그래밍 대회 동아리 연합 토너먼트,,56,190,37.333
25395,커넥티드 카 실험,,145,470,44.892
25396,×+ +×,,11,19,64.706
25397,점 연결하기,스페셜 저지다국어,6,7,85.714
25398,트리와 집합과 쿼리,,3,5,60.0
25399,라그랑주님 수학에는 뺄셈도 있어요,스페셜 저지,29,277,15.508
25400,제자리,서브태스크,768,1698,60.188
25401,카드 바꾸기,서브태스크,412,1591,39.015
25402,트리와 쿼리,서브태스크다국어,305,1812,24.939
25403,빨강파랑,서브태스크스페셜 저지,52,302,31.902
25404,주차 타워,서브태스크,26,227,28.889
25405,레벨 업,서브태스크,81,494,36.161
25406,식사 계획 세우기,서브태스크,150,529,39.062
25407,외곽 순환 도로,서브태스크다국어,23,124,25.843
25408,Abracadabra,서브태스크다국어,7,19,46.667
25409,Homework,서브태스크다국어,10,25,50.0
25412,Measures,서브태스크다국어,15,29,55.556
25414,구간 나누기,,17,104,22.368
25415,삼각형들,서브태스크,9,212,11.111
25416,빠른 숫자 탐색,,199,363,68.858
25417,고속의 숫자 탐색,,65,238,35.714
25418,정수 a를 k로 만들기,,683,1290,66.44
25419,정수를 끝까지 외치자,서브태스크,31,131,38.75
25420,끝까지 외친 정수의 개수,서브태스크,18,51,52.941
25421,조건에 맞는 정수의 개수,서브태스크,125,300,79.114
25422,Seesaw,서브태스크스페셜 저지다국어,12,20,60.0
25423,Giraffes,서브태스크다국어,3,7,75.0
25424,School Road,서브태스크다국어,2,14,100.0
25425,운동회,서브태스크,196,766,39.757
25426,일차함수들,서브태스크,282,551,69.287
25427,DKSH를 찾아라,서브태스크,185,579,46.717
25428,분필 도둑,서브태스크,85,230,60.284
25429,노엣지 피자,서브태스크,28,108,33.735
25430,다이제스타,서브태스크,54,636,20.849
25431,XOR 놀이,서브태스크,27,263,14.754
25432,각성제,서브태스크,5,76,35.714
25433,PLCS,서브태스크,35,180,25.735
25434,Magic Cards,서브태스크다국어언어 제한함수 구현투 스텝,9,32,32.143
25435,Hoax Spreading,서브태스크다국어언어 제한함수 구현,14,75,20.0
25436,Team Contest,서브태스크다국어언어 제한함수 구현,21,83,26.582
25437,Connected Towns,서브태스크점수다국어언어 제한함수 구현,13,134,11.607
25438,메기 농장,서브태스크다국어언어 제한함수 구현,25,118,25.773
25439,죄수들의 도전,서브태스크점수다국어언어 제한함수 구현,26,113,28.261
25440,송신탑,서브태스크다국어언어 제한함수 구현,10,27,40.0
25441,디지털 회로,서브태스크다국어언어 제한함수 구현,24,35,77.419
25442,드문 곤충,서브태스크점수다국어언어 제한함수 구현,18,74,30.0
25443,수천개의 섬,서브태스크점수다국어언어 제한함수 구현,10,43,28.571
25444,Mađioničar,서브태스크다국어인터랙티브,4,44,57.143
25446,Povjerenstvo,서브태스크스페셜 저지다국어,2,21,16.667
25447,Vinjete,서브태스크다국어,4,7,57.143
25448,N의 배수 (4),스페셜 저지,13,69,46.429
25449,Eurokulen,다국어,6,6,100.0
25450,Izleti,다국어,0,0,0.0
25451,Ravnica,다국어,3,4,75.0
25452,Snagator,다국어,0,3,0.0
25453,Kraljice,서브태스크스페셜 저지다국어,0,0,0.0
25454,Maliand,서브태스크점수다국어,0,0,0.0
25456,궁금한 시프트,,60,130,68.966
25457,Dugput,서브태스크점수다국어,0,0,0.0
25458,M,서브태스크다국어,4,15,28.571
25459,Točkice,서브태스크다국어,4,29,14.286
25460,Magic Cards (Hard),서브태스크다국어언어 제한함수 구현투 스텝,8,41,21.622
25461,NMABCD,,4,46,14.815
25462,Inverzije,다국어,19,38,57.576
25463,Izrazi,다국어,1,1,100.0
25464,Umjetan,다국어,10,26,38.462
25465,Kocka,다국어,2,3,66.667
25466,Loptica,다국어,0,0,0.0
25467,Putevi,다국어,5,6,100.0
25468,Jelo,서브태스크점수다국어,0,1,0.0
25471,Cijepise,서브태스크다국어,0,0,0.0
25473,Tiket,서브태스크다국어,5,14,38.462
25474,Hilbert,서브태스크다국어,0,0,0.0
25475,Hrvati,다국어,1,1,100.0
25476,MANCE,다국어,0,3,0.0
25477,Insemove,서브태스크스페셜 저지다국어,10,26,71.429
25478,Marinada,서브태스크다국어,9,26,64.286
25479,Watt,서브태스크다국어,5,11,50.0
25480,Ad Astra,다국어,1,3,33.333
